scenario,seed,user,slot,area,opportunity,completed
commute,1018,1,14,48,0,0
commute,1018,1,15,4,0,0
commute,1018,1,16,1,0,0
commute,1018,1,17,32,0,0
commute,1018,1,18,16,1,0
commute,1018,1,19,1,0,0
commute,1018,1,21,16,0,0
commute,1018,1,23,1,0,0
commute,1018,1,24,16,0,0
commute,1018,1,25,1,0,0
commute,1018,1,26,40,0,0
commute,1018,1,27,16,0,0
commute,1018,1,29,1,0,0
commute,1018,1,31,1,0,0
commute,1018,1,33,24,0,0
commute,1018,1,34,1,0,0
commute,1018,1,36,1,1,0
commute,1018,1,37,16,0,0
commute,1018,1,38,4,1,0
commute,1018,1,40,40,1,1
commute,1018,1,41,1,0,0
commute,1018,1,42,48,0,0
commute,1018,1,43,4,0,0
commute,1018,1,44,1,0,0
commute,1018,1,45,4,0,0
commute,1018,1,46,40,1,1
commute,1018,1,47,4,0,0
commute,1018,2,1,4,0,0
commute,1018,2,2,1,0,0
commute,1018,2,4,16,0,0
commute,1018,2,5,1,0,0
commute,1018,2,6,24,1,1
commute,1018,2,7,32,0,0
commute,1018,2,8,24,0,0
commute,1018,2,9,1,0,0
commute,1018,2,11,4,0,0
commute,1018,2,16,1,0,0
commute,1018,2,17,1,0,0
commute,1018,2,20,40,0,0
commute,1018,2,21,1,0,0
commute,1018,2,22,16,0,0
commute,1018,2,23,16,0,0
commute,1018,2,24,56,0,0
commute,1018,2,27,4,0,0
commute,1018,2,28,4,0,0
commute,1018,2,29,1,0,0
commute,1018,2,30,32,1,1
commute,1018,2,31,1,0,0
commute,1018,2,32,4,0,0
commute,1018,2,33,1,0,0
commute,1018,2,34,24,0,0
commute,1018,2,35,64,0,0
commute,1018,2,37,1,0,0
commute,1018,2,39,8,0,0
commute,1018,2,40,16,0,0
commute,1018,2,41,1,0,0
commute,1018,2,42,4,0,0
commute,1018,2,44,16,0,0
commute,1018,2,46,4,0,0
commute,1018,2,47,4,0,0
commute,1018,3,0,1,0,0
commute,1018,3,3,1,0,0
commute,1018,3,4,4,0,0
commute,1018,3,5,1,0,0
commute,1018,3,7,24,1,0
commute,1018,3,8,24,0,0
commute,1018,3,9,4,0,0
commute,1018,3,10,4,0,0
commute,1018,3,14,1,0,0
commute,1018,3,15,4,0,0
commute,1018,3,17,1,0,0
commute,1018,3,18,32,1,0
commute,1018,3,19,1,0,0
commute,1018,3,20,4,0,0
commute,1018,3,21,56,0,0
commute,1018,3,23,1,0,0
commute,1018,3,25,1,0,0
commute,1018,3,26,4,0,0
commute,1018,3,27,1,0,0
commute,1018,3,29,24,0,0
commute,1018,3,30,56,1,1
commute,1018,3,31,4,0,0
commute,1018,3,32,1,0,0
commute,1018,3,33,1,0,0
commute,1018,3,34,4,0,0
commute,1018,3,35,1,0,0
commute,1018,3,36,1,0,0
commute,1018,3,37,24,0,0
commute,1018,3,38,4,0,0
commute,1018,3,39,4,0,0
commute,1018,3,40,1,0,0
commute,1018,3,42,1,0,0
commute,1018,3,43,4,0,0
commute,1018,3,44,40,1,0
commute,1018,3,45,1,0,0
commute,1018,3,46,16,0,0
commute,1018,3,47,1,0,0
commute,1019,0,0,1,0,0
commute,1019,0,1,4,0,0
commute,1019,0,2,1,0,0
commute,1019,0,3,4,0,0
commute,1019,0,4,1,0,0
commute,1019,0,5,1,0,0
commute,1019,0,6,1,0,0
commute,1019,0,7,1,0,0
commute,1019,0,8,16,0,0
commute,1019,0,9,1,0,0
commute,1019,0,10,1,0,0
commute,1019,0,11,16,0,0
commute,1019,0,12,4,0,0
commute,1019,0,13,4,0,0
commute,1019,0,14,4,0,0
commute,1019,0,15,56,1,1
commute,1019,0,16,56,1,1
commute,1019,0,17,1,0,0
commute,1019,0,18,1,0,0
commute,1019,0,19,4,0,0
commute,1019,0,21,24,1,1
commute,1019,0,22,4,0,0
commute,1019,0,23,4,0,0
commute,1019,0,24,1,0,0
commute,1019,0,25,56,0,0
commute,1019,0,26,4,1,0
commute,1019,0,27,4,0,0
commute,1019,0,28,4,0,0
commute,1019,0,29,56,0,0
commute,1019,0,30,1,0,0
commute,1019,0,32,4,0,0
commute,1019,0,33,1,0,0
commute,1019,0,34,1,0,0
commute,1019,0,35,1,0,0
commute,1019,0,36,1,0,0
commute,1019,0,37,1,0,0
commute,1019,0,38,1,0,0
commute,1019,0,39,1,0,0
commute,1019,0,40,32,1,0
commute,1019,0,41,1,0,0
commute,1019,0,43,1,0,0
commute,1019,0,45,1,0,0
commute,1019,0,46,1,0,0
commute,1019,0,47,4,0,0
commute,1019,1,0,4,0,0
commute,1019,1,2,4,0,0
commute,1019,1,3,4,0,0
commute,1019,1,4,1,0,0
commute,1019,1,5,1,0,0
commute,1019,1,6,8,0,0
commute,1019,1,8,1,0,0
commute,1019,1,9,1,0,0
commute,1019,1,10,4,0,0
commute,1019,1,12,48,0,0
commute,1019,1,13,56,1,1
commute,1019,1,14,1,0,0
commute,1019,1,16,1,0,0
commute,1019,1,17,1,0,0
commute,1019,1,18,4,0,0
commute,1019,1,19,36,0,0
commute,1019,1,20,1,0,0
commute,1019,1,21,48,1,1
commute,1019,1,22,4,0,0
commute,1019,1,23,4,0,0
commute,1019,1,25,16,0,0
commute,1019,1,26,4,0,0
commute,1019,1,27,1,0,0
commute,1019,1,30,1,0,0
commute,1019,1,34,1,0,0
commute,1019,1,35,32,1,0
commute,1019,1,36,4,0,0
commute,1019,1,37,4,0,0
commute,1019,1,38,32,0,0
commute,1019,1,39,4,0,0
commute,1019,1,40,56,1,1
commute,1019,1,41,1,0,0
commute,1019,1,42,56,0,0
commute,1019,1,45,48,1,1
commute,1019,1,46,1,0,0
commute,1019,1,47,4,0,0
commute,1019,2,1,1,0,0
commute,1019,2,3,1,0,0
commute,1019,2,4,1,0,0
commute,1019,2,6,4,0,0
commute,1019,2,7,4,0,0
commute,1019,2,9,4,0,0
commute,1019,2,10,4,0,0
commute,1019,2,11,16,0,0
commute,1019,2,12,4,0,0
commute,1019,2,13,16,0,0
commute,1019,2,14,4,0,0
commute,1019,2,15,4,0,0
commute,1019,2,16,24,1,1
commute,1019,2,18,16,0,0
commute,1019,2,19,1,0,0
commute,1019,2,20,48,0,0
commute,1019,2,21,4,0,0
commute,1019,2,22,1,0,0
commute,1019,2,23,4,0,0
commute,1019,2,24,1,0,0
commute,1019,2,28,1,0,0
commute,1019,2,29,1,0,0
commute,1019,2,30,1,0,0
commute,1019,2,31,4,0,0
commute,1019,2,32,1,0,0
commute,1019,2,33,16,0,0
commute,1019,2,34,8,0,0
commute,1019,2,35,1,0,0
commute,1019,2,36,1,0,0
commute,1019,2,37,16,0,0
commute,1019,2,38,48,1,1
commute,1019,2,39,16,0,0
commute,1019,2,40,1,0,0
commute,1019,2,41,4,0,0
commute,1019,2,42,1,0,0
commute,1019,2,43,64,0,0
commute,1019,2,45,1,0,0
commute,1019,2,46,1,0,0
commute,1019,2,47,1,0,0
commute,1019,3,2,4,0,0
commute,1019,3,3,1,0,0
commute,1019,3,4,4,1,0
commute,1019,3,5,4,0,0
commute,1019,3,8,40,0,0
commute,1019,3,9,4,1,0
commute,1019,3,10,4,0,0
commute,1019,3,11,16,1,1
commute,1019,3,12,16,0,0
commute,1019,3,13,32,0,0
commute,1019,3,14,1,0,0
commute,1019,3,15,4,0,0
commute,1019,3,17,32,0,0
commute,1019,3,18,1,0,0
commute,1019,3,20,40,1,0
commute,1019,3,21,1,0,0
commute,1019,3,22,16,0,0
commute,1019,3,24,1,0,0
commute,1019,3,26,1,0,0
commute,1019,3,27,1,0,0
commute,1019,3,28,4,0,0
commute,1019,3,29,32,0,0
commute,1019,3,30,4,0,0
commute,1019,3,32,16,0,0
commute,1019,3,33,1,1,0
commute,1019,3,36,16,0,0
commute,1019,3,37,1,0,0
commute,1019,3,38,1,0,0
commute,1019,3,39,48,0,0
commute,1019,3,40,4,0,0
commute,1019,3,41,1,0,0
commute,1019,3,42,16,0,0
commute,1019,3,45,1,0,0
commute,1019,3,46,4,1,0
geolife,2,2,0,1,0,0
geolife,2,2,1,4,1,0
geolife,2,2,2,1,0,0
geolife,2,2,3,1,0,0
geolife,2,2,4,4,0,0
geolife,2,2,6,1,0,0
geolife,2,2,7,48,1,1
geolife,2,2,10,1,0,0
geolife,2,2,11,16,1,0
geolife,2,2,12,1,0,0
geolife,2,2,13,4,0,0
geolife,2,2,14,1,0,0
geolife,2,2,15,4,0,0
geolife,2,2,17,1,0,0
geolife,2,2,18,1,0,0
geolife,2,2,19,4,0,0
geolife,2,2,21,4,0,0
geolife,2,2,22,4,0,0
geolife,2,2,23,1,0,0
geolife,2,2,24,1,0,0
geolife,2,2,25,1,0,0
geolife,2,2,26,1,0,0
geolife,2,2,29,32,1,0
geolife,2,2,30,1,0,0
geolife,2,2,31,1,0,0
geolife,2,2,32,16,0,0
geolife,2,2,33,56,1,1
geolife,2,2,35,32,0,0
geolife,2,2,36,4,0,0
geolife,2,2,37,1,0,0
geolife,2,2,41,1,0,0
geolife,2,2,42,40,0,0
geolife,2,2,43,1,0,0
geolife,2,2,44,1,1,0
geolife,2,2,47,4,0,0
geolife,3,3,0,36,0,0
geolife,3,3,1,4,0,0
geolife,3,3,2,8,0,0
geolife,3,3,3,24,0,0
geolife,3,3,4,32,0,0
geolife,3,3,6,1,0,0
geolife,3,3,7,1,0,0
geolife,3,3,8,16,0,0
geolife,3,3,9,1,0,0
geolife,3,3,10,4,0,0
geolife,3,3,11,40,0,0
geolife,3,3,12,24,1,1
geolife,3,3,14,1,0,0
geolife,3,3,15,32,0,0
geolife,3,3,16,1,0,0
geolife,3,3,18,1,0,0
geolife,3,3,19,4,0,0
geolife,3,3,20,4,0,0
geolife,3,3,21,8,0,0
geolife,3,3,22,1,0,0
geolife,3,3,23,1,0,0
geolife,3,3,24,40,0,0
geolife,3,3,25,48,0,0
geolife,3,3,26,16,0,0
geolife,3,3,27,4,0,0
geolife,3,3,28,1,0,0
geolife,3,3,29,4,0,0
geolife,3,3,31,16,1,0
geolife,3,3,32,4,0,0
geolife,3,3,33,4,0,0
geolife,3,3,34,4,0,0
geolife,3,3,35,1,0,0
geolife,3,3,36,1,0,0
geolife,3,3,41,40,1,1
geolife,3,3,42,40,1,1
geolife,3,3,43,4,0,0
geolife,3,3,44,32,0,0
geolife,3,3,45,4,0,0
geolife,3,3,46,36,0,0
geolife,3,3,47,1,0,0
geolife,4,4,0,16,1,1
geolife,4,4,4,4,0,0
geolife,4,4,5,16,1,1
geolife,4,4,6,4,0,0
geolife,4,4,7,1,0,0
geolife,4,4,8,4,0,0
geolife,4,4,9,1,0,0
geolife,4,4,10,1,0,0
geolife,4,4,12,4,0,0
geolife,4,4,13,16,0,0
geolife,4,4,14,1,0,0
geolife,4,4,15,1,0,0
geolife,4,4,17,24,0,0
geolife,4,4,18,1,0,0
geolife,4,4,19,8,0,0
geolife,4,4,21,1,0,0
geolife,4,4,23,1,0,0
geolife,4,4,24,1,0,0
geolife,4,4,26,4,0,0
geolife,4,4,28,24,0,0
geolife,4,4,29,1,0,0
geolife,4,4,30,1,0,0
geolife,4,4,33,1,0,0
geolife,4,4,38,16,0,0
geolife,4,4,41,48,1,1
geolife,4,4,42,4,0,0
geolife,4,4,43,4,0,0
geolife,4,4,44,1,0,0
geolife,4,4,45,4,0,0
geolife,4,4,46,1,0,0
geolife,4,4,47,1,0,0
geolife,7,7,0,1,0,0
geolife,7,7,1,4,0,0
geolife,7,7,2,16,1,1
geolife,7,7,5,16,1,0
geolife,7,7,6,1,0,0
geolife,7,7,8,16,1,0
geolife,7,7,9,24,0,0
geolife,7,7,10,4,0,0
geolife,7,7,11,4,0,0
geolife,7,7,12,4,0,0
geolife,7,7,13,1,0,0
geolife,7,7,15,1,0,0
geolife,7,7,17,1,0,0
geolife,7,7,18,1,0,0
geolife,7,7,19,1,0,0
geolife,7,7,20,48,1,1
geolife,7,7,21,4,0,0
geolife,7,7,23,4,0,0
geolife,7,7,24,16,0,0
geolife,7,7,25,1,0,0
geolife,7,7,26,1,0,0
geolife,7,7,27,4,0,0
geolife,7,7,29,4,0,0
geolife,7,7,30,32,0,0
geolife,7,7,31,4,0,0
geolife,7,7,32,4,0,0
geolife,7,7,33,4,0,0
geolife,7,7,34,1,0,0
geolife,7,7,35,56,1,0
geolife,7,7,36,64,0,0
geolife,7,7,37,32,0,0
geolife,7,7,38,1,0,0
geolife,7,7,39,1,0,0
geolife,7,7,40,4,0,0
geolife,7,7,42,4,0,0
geolife,7,7,43,1,0,0
geolife,7,7,44,1,0,0
geolife,7,7,45,1,0,0
geolife,7,7,46,4,0,0
geolife,7,7,47,1,0,0
geolife,8,8,1,32,0,0
geolife,8,8,2,4,1,0
geolife,8,8,3,48,1,1
geolife,8,8,4,1,0,0
geolife,8,8,5,40,0,0
geolife,8,8,6,16,0,0
geolife,8,8,7,4,0,0
geolife,8,8,8,4,0,0
geolife,8,8,10,1,0,0
geolife,8,8,11,16,0,0
geolife,8,8,12,1,0,0
geolife,8,8,13,48,0,0
geolife,8,8,14,4,0,0
geolife,8,8,15,1,0,0
geolife,8,8,17,1,0,0
geolife,8,8,18,1,0,0
geolife,8,8,19,56,0,0
geolife,8,8,20,48,1,1
geolife,8,8,21,16,0,0
geolife,8,8,23,16,0,0
geolife,8,8,24,1,0,0
geolife,8,8,25,4,0,0
geolife,8,8,27,48,0,0
geolife,8,8,28,1,0,0
geolife,8,8,29,1,0,0
geolife,8,8,30,4,0,0
geolife,8,8,31,24,0,0
geolife,8,8,32,4,0,0
geolife,8,8,33,48,1,0
geolife,8,8,34,1,0,0
geolife,8,8,35,1,0,0
geolife,8,8,36,64,1,1
geolife,8,8,37,4,0,0
geolife,8,8,38,36,1,0
geolife,8,8,39,1,0,0
geolife,8,8,40,16,0,0
geolife,8,8,41,1,0,0
geolife,8,8,42,1,0,0
geolife,8,8,43,4,0,0
geolife,8,8,44,1,0,0
geolife,8,8,46,4,0,0
geolife,8,8,47,1,0,0
geolife,9,9,1,1,0,0
geolife,9,9,2,4,0,0
geolife,9,9,3,4,0,0
geolife,9,9,5,1,0,0
geolife,9,9,6,1,0,0
geolife,9,9,9,4,0,0
geolife,9,9,10,4,0,0
geolife,9,9,11,48,1,1
geolife,9,9,13,1,0,0
geolife,9,9,14,16,0,0
geolife,9,9,15,48,1,1
geolife,9,9,16,4,0,0
geolife,9,9,17,40,0,0
geolife,9,9,18,1,0,0
geolife,9,9,19,4,0,0
geolife,9,9,20,4,0,0
geolife,9,9,23,4,1,0
geolife,9,9,24,1,0,0
geolife,9,9,25,1,0,0
geolife,9,9,26,1,0,0
geolife,9,9,27,16,0,0
geolife,9,9,28,4,1,0
geolife,9,9,29,4,0,0
geolife,9,9,31,8,0,0
geolife,9,9,32,1,0,0
geolife,9,9,34,4,0,0
geolife,9,9,35,1,0,0
geolife,9,9,37,1,0,0
geolife,9,9,38,40,0,0
geolife,9,9,40,1,0,0
geolife,9,9,41,4,1,0
geolife,9,9,42,1,0,0
geolife,9,9,44,1,0,0
geolife,9,9,46,32,0,0
geolife,9,9,47,4,0,0
geolife,12,12,1,1,0,0
geolife,12,12,2,32,1,1
geolife,12,12,4,4,1,0
geolife,12,12,5,56,1,1
geolife,12,12,6,16,1,0
geolife,12,12,8,4,0,0
geolife,12,12,9,4,0,0
geolife,12,12,10,16,0,0
geolife,12,12,11,4,0,0
geolife,12,12,12,1,0,0
geolife,12,12,13,4,0,0
geolife,12,12,16,1,0,0
geolife,12,12,17,1,0,0
geolife,12,12,18,32,0,0
geolife,12,12,19,40,0,0
geolife,12,12,20,1,0,0
geolife,12,12,21,4,0,0
geolife,12,12,24,24,0,0
geolife,12,12,25,1,0,0
geolife,12,12,27,16,0,0
geolife,12,12,28,16,0,0
geolife,12,12,29,4,0,0
geolife,12,12,31,4,0,0
geolife,12,12,33,4,0,0
geolife,12,12,34,4,0,0
geolife,12,12,36,1,0,0
geolife,12,12,37,1,1,0
geolife,12,12,38,4,0,0
geolife,12,12,39,1,0,0
geolife,12,12,40,8,0,0
geolife,12,12,41,32,0,0
geolife,12,12,42,1,0,0
geolife,12,12,43,1,0,0
geolife,12,12,44,8,0,0
geolife,12,12,45,1,0,0
geolife,12,12,46,4,0,0
geolife,12,12,47,40,0,0
geolife,13,13,1,56,1,1
geolife,13,13,2,1,0,0
geolife,13,13,3,1,0,0
geolife,13,13,4,1,0,0
geolife,13,13,5,4,0,0
geolife,13,13,6,16,0,0
geolife,13,13,7,1,0,0
geolife,13,13,8,1,0,0
geolife,13,13,9,4,0,0
geolife,13,13,10,1,0,0
geolife,13,13,11,1,0,0
geolife,13,13,12,1,0,0
geolife,13,13,13,4,0,0
geolife,13,13,14,48,0,0
geolife,13,13,15,1,0,0
geolife,13,13,16,4,0,0
geolife,13,13,17,1,0,0
geolife,13,13,18,4,1,0
geolife,13,13,19,4,0,0
geolife,13,13,24,1,0,0
geolife,13,13,25,1,0,0
geolife,13,13,26,24,0,0
geolife,13,13,27,4,0,0
geolife,13,13,28,1,0,0
geolife,13,13,29,16,0,0
geolife,13,13,30,4,0,0
geolife,13,13,32,1,0,0
geolife,13,13,33,1,0,0
geolife,13,13,35,1,0,0
geolife,13,13,40,32,0,0
geolife,13,13,41,48,1,0
geolife,13,13,43,32,0,0
geolife,13,13,44,4,0,0
geolife,13,13,45,4,1,0
geolife,13,13,46,1,0,0
geolife,14,14,1,1,0,0
geolife,14,14,4,1,0,0
geolife,14,14,5,1,0,0
geolife,14,14,8,4,0,0
geolife,14,14,9,16,0,0
geolife,14,14,10,4,0,0
geolife,14,14,11,48,1,1
geolife,14,14,12,1,0,0
geolife,14,14,13,1,0,0
geolife,14,14,14,1,0,0
geolife,14,14,16,8,0,0
geolife,14,14,17,48,1,1
geolife,14,14,18,4,0,0
geolife,14,14,21,1,0,0
geolife,14,14,22,4,0,0
geolife,14,14,23,1,0,0
geolife,14,14,24,4,0,0
geolife,14,14,26,56,1,0
geolife,14,14,27,1,0,0
geolife,14,14,28,1,0,0
geolife,14,14,29,1,0,0
geolife,14,14,30,16,0,0
geolife,14,14,33,40,1,0
geolife,14,14,34,1,0,0
geolife,14,14,35,64,1,1
geolife,14,14,36,1,0,0
geolife,14,14,37,4,1,0
geolife,14,14,38,1,0,0
geolife,14,14,39,4,0,0
geolife,14,14,40,1,0,0
geolife,14,14,42,40,0,0
geolife,14,14,44,4,0,0
geolife,14,14,45,1,0,0
geolife,14,14,47,1,0,0
geolife,17,17,0,1,0,0
geolife,17,17,1,4,0,0
geolife,17,17,2,4,0,0
geolife,17,17,3,1,0,0
geolife,17,17,4,16,1,1
geolife,17,17,5,1,0,0
geolife,17,17,6,56,0,0
geolife,17,17,8,1,0,0
geolife,17,17,9,1,0,0
geolife,17,17,10,4,0,0
geolife,17,17,11,1,0,0
geolife,17,17,12,1,0,0
geolife,17,17,13,4,0,0
geolife,17,17,14,4,0,0
geolife,17,17,16,1,0,0
geolife,17,17,17,1,0,0
geolife,17,17,18,4,0,0
geolife,17,17,21,1,0,0
geolife,17,17,23,4,0,0
geolife,17,17,24,16,0,0
geolife,17,17,26,4,0,0
geolife,17,17,27,4,0,0
geolife,17,17,29,4,1,0
geolife,17,17,33,1,0,0
geolife,17,17,37,4,0,0
geolife,17,17,38,4,0,0
geolife,17,17,39,16,0,0
geolife,17,17,41,1,0,0
geolife,17,17,42,4,0,0
geolife,17,17,44,1,0,0
geolife,17,17,45,4,1,0
geolife,17,17,46,16,0,0
geolife,18,18,0,1,0,0
geolife,18,18,1,1,0,0
geolife,18,18,2,1,0,0
geolife,18,18,3,1,0,0
geolife,18,18,6,1,0,0
geolife,18,18,7,4,0,0
geolife,18,18,9,1,0,0
geolife,18,18,10,1,0,0
geolife,18,18,11,32,0,0
geolife,18,18,12,4,0,0
geolife,18,18,13,4,0,0
geolife,18,18,16,4,0,0
geolife,18,18,17,4,0,0
geolife,18,18,18,32,1,1
geolife,18,18,19,4,0,0
geolife,18,18,21,1,0,0
geolife,18,18,22,4,0,0
geolife,18,18,24,4,0,0
geolife,18,18,25,1,0,0
geolife,18,18,26,1,0,0
geolife,18,18,27,1,0,0
geolife,18,18,28,1,0,0
geolife,18,18,29,4,0,0
geolife,18,18,30,1,0,0
geolife,18,18,32,1,0,0
geolife,18,18,33,1,0,0
geolife,18,18,34,4,0,0
geolife,18,18,35,1,0,0
geolife,18,18,36,1,0,0
geolife,18,18,37,24,1,1
geolife,18,18,38,4,0,0
geolife,18,18,39,16,0,0
geolife,18,18,40,4,0,0
geolife,18,18,41,1,0,0
geolife,18,18,42,1,0,0
geolife,18,18,44,4,0,0
geolife,18,18,45,1,0,0
geolife,18,18,46,1,0,0
geolife,18,18,47,4,0,0
geolife,19,19,1,1,0,0
geolife,19,19,2,56,1,1
geolife,19,19,3,16,0,0
geolife,19,19,5,4,0,0
geolife,19,19,6,32,1,1
geolife,19,19,9,4,0,0
geolife,19,19,10,1,0,0
geolife,19,19,11,1,0,0
geolife,19,19,13,4,0,0
geolife,19,19,15,32,1,1
geolife,19,19,16,24,1,0
geolife,19,19,17,1,0,0
geolife,19,19,18,4,0,0
geolife,19,19,19,4,0,0
geolife,19,19,20,1,0,0
geolife,19,19,22,4,0,0
geolife,19,19,23,4,0,0
geolife,19,19,24,16,0,0
geolife,19,19,26,24,0,0
geolife,19,19,29,24,0,0
geolife,19,19,30,16,0,0
geolife,19,19,32,1,0,0
geolife,19,19,33,64,1,1
geolife,19,19,34,1,0,0
geolife,19,19,35,1,0,0
geolife,19,19,36,4,0,0
geolife,19,19,37,4,0,0
geolife,19,19,38,4,0,0
geolife,19,19,39,1,0,0
geolife,19,19,41,4,0,0
geolife,19,19,42,8,0,0
geolife,19,19,43,1,0,0
geolife,19,19,44,4,0,0
geolife,19,19,46,1,0,0
geolife,19,19,47,4,0,0
geolife,22,22,0,1,0,0
geolife,22,22,1,24,1,1
geolife,22,22,2,1,0,0
geolife,22,22,4,1,0,0
geolife,22,22,5,4,0,0
geolife,22,22,6,32,0,0
geolife,22,22,7,1,0,0
geolife,22,22,9,8,0,0
geolife,22,22,10,1,0,0
geolife,22,22,11,4,0,0
geolife,22,22,12,56,0,0
geolife,22,22,13,1,0,0
geolife,22,22,15,1,0,0
geolife,22,22,16,4,0,0
geolife,22,22,18,24,0,0
geolife,22,22,19,1,0,0
geolife,22,22,20,1,0,0
geolife,22,22,21,8,0,0
geolife,22,22,23,4,0,0
geolife,22,22,25,4,0,0
geolife,22,22,27,8,0,0
geolife,22,22,28,1,0,0
geolife,22,22,31,1,0,0
geolife,22,22,32,1,0,0
geolife,22,22,33,1,0,0
geolife,22,22,34,1,1,0
geolife,22,22,37,4,0,0
geolife,22,22,38,16,1,0
geolife,22,22,39,4,0,0
geolife,22,22,43,4,0,0
geolife,22,22,44,1,0,0
geolife,22,22,45,1,0,0
geolife,22,22,46,1,0,0
geolife,22,22,47,16,0,0
geolife,23,23,0,1,0,0
geolife,23,23,1,48,1,1
geolife,23,23,7,4,0,0
geolife,23,23,8,1,0,0
geolife,23,23,9,8,0,0
geolife,23,23,10,24,0,0
geolife,23,23,11,1,0,0
geolife,23,23,12,1,0,0
geolife,23,23,13,1,0,0
geolife,23,23,14,1,0,0
geolife,23,23,15,4,0,0
geolife,23,23,16,16,0,0
geolife,23,23,17,1,0,0
geolife,23,23,18,1,0,0
geolife,23,23,19,1,1,0
geolife,23,23,20,1,0,0
geolife,23,23,21,1,0,0
geolife,23,23,22,4,0,0
geolife,23,23,23,1,0,0
geolife,23,23,24,8,0,0
geolife,23,23,25,4,0,0
geolife,23,23,26,16,0,0
geolife,23,23,27,1,0,0
geolife,23,23,29,1,0,0
geolife,23,23,30,1,0,0
geolife,23,23,32,1,0,0
geolife,23,23,33,1,0,0
geolife,23,23,35,4,0,0
geolife,23,23,36,1,0,0
geolife,23,23,37,4,0,0
geolife,23,23,38,1,0,0
geolife,23,23,39,1,0,0
geolife,23,23,40,4,0,0
geolife,23,23,41,1,0,0
geolife,23,23,44,4,0,0
geolife,23,23,45,1,0,0
geolife,24,24,0,4,0,0
geolife,24,24,1,1,0,0
geolife,24,24,2,4,0,0
geolife,24,24,3,1,0,0
geolife,24,24,4,4,0,0
geolife,24,24,5,1,0,0
geolife,24,24,7,1,0,0
geolife,24,24,8,4,0,0
geolife,24,24,10,4,0,0
geolife,24,24,12,1,0,0
geolife,24,24,13,4,0,0
geolife,24,24,14,48,1,1
geolife,24,24,15,32,0,0
geolife,24,24,17,1,0,0
geolife,24,24,20,1,0,0
geolife,24,24,21,1,0,0
geolife,24,24,22,4,0,0
geolife,24,24,26,1,0,0
geolife,24,24,27,24,1,0
geolife,24,24,28,1,0,0
geolife,24,24,29,16,0,0
geolife,24,24,30,1,0,0
geolife,24,24,31,56,1,1
geolife,24,24,33,1,0,0
geolife,24,24,35,1,0,0
geolife,24,24,36,1,0,0
geolife,24,24,41,4,0,0
geolife,24,24,42,56,1,0
geolife,24,24,45,1,0,0
geolife,24,24,47,1,0,0
geolife,27,27,0,32,0,0
geolife,27,27,1,8,0,0
geolife,27,27,2,16,0,0
geolife,27,27,4,4,0,0
geolife,27,27,5,1,0,0
geolife,27,27,9,1,0,0
geolife,27,27,10,4,0,0
geolife,27,27,11,1,0,0
geolife,27,27,12,16,0,0
geolife,27,27,13,4,0,0
geolife,27,27,14,4,0,0
geolife,27,27,15,16,0,0
geolife,27,27,17,1,0,0
geolife,27,27,18,24,0,0
geolife,27,27,22,4,0,0
geolife,27,27,23,1,0,0
geolife,27,27,24,48,1,1
geolife,27,27,26,48,0,0
geolife,27,27,27,4,0,0
geolife,27,27,28,32,0,0
geolife,27,27,29,4,0,0
geolife,27,27,30,1,0,0
geolife,27,27,31,16,0,0
geolife,27,27,33,48,1,1
geolife,27,27,34,1,0,0
geolife,27,27,36,4,0,0
geolife,27,27,39,1,0,0
geolife,27,27,40,1,0,0
geolife,27,27,41,1,0,0
geolife,27,27,42,4,0,0
geolife,27,27,43,1,0,0
geolife,27,27,44,4,0,0
geolife,27,27,45,4,0,0
geolife,27,27,46,4,0,0
geolife,27,27,47,1,0,0
geolife,28,28,0,64,0,0
geolife,28,28,1,4,0,0
geolife,28,28,2,4,0,0
geolife,28,28,4,1,0,0
geolife,28,28,5,4,0,0
geolife,28,28,6,1,0,0
geolife,28,28,7,1,0,0
geolife,28,28,8,1,0,0
geolife,28,28,9,16,0,0
geolife,28,28,10,4,0,0
geolife,28,28,11,48,0,0
geolife,28,28,12,1,0,0
geolife,28,28,14,4,0,0
geolife,28,28,15,1,0,0
geolife,28,28,17,1,0,0
geolife,28,28,18,4,0,0
geolife,28,28,20,1,0,0
geolife,28,28,22,4,0,0
geolife,28,28,25,4,0,0
geolife,28,28,26,4,0,0
geolife,28,28,28,1,0,0
geolife,28,28,29,40,1,0
geolife,28,28,30,16,1,0
geolife,28,28,31,32,0,0
geolife,28,28,34,1,0,0
geolife,28,28,36,1,0,0
geolife,28,28,38,1,0,0
geolife,28,28,39,16,0,0
geolife,28,28,40,4,0,0
geolife,28,28,41,4,0,0
geolife,28,28,43,56,1,1
geolife,28,28,44,1,0,0
geolife,28,28,45,4,0,0
geolife,28,28,47,24,0,0
geolife,29,29,1,1,0,0
geolife,29,29,2,1,0,0
geolife,29,29,4,4,0,0
geolife,29,29,5,16,1,1
geolife,29,29,7,4,0,0
geolife,29,29,8,1,0,0
geolife,29,29,9,4,0,0
geolife,29,29,10,1,0,0
geolife,29,29,11,40,1,0
geolife,29,29,13,24,0,0
geolife,29,29,14,4,0,0
geolife,29,29,16,1,0,0
geolife,29,29,18,8,0,0
geolife,29,29,20,1,0,0
geolife,29,29,21,4,0,0
geolife,29,29,22,1,0,0
geolife,29,29,23,1,0,0
geolife,29,29,25,32,1,1
geolife,29,29,26,1,0,0
